"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,058643,CME ,00,058 ,    2984,     536,     401,     162,    1483,    1766,    2181,    2328,     803,     656,    2984,     536,     401,     162,    1483,    1766,    2181,    2328,     803,     656,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -10,     -26,     -31,       6,      -7,     -60,     -27,     -86,      17,      75,  100.0,   18.0,   13.4,    5.4,   49.7,   59.2,   73.1,   78.0,   26.9,   22.0,  100.0,   18.0,   13.4,    5.4,   49.7,   59.2,   73.1,   78.0,   26.9,   22.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      7,      6,      4,     13,     13,     22,     21,     31,      7,      6,      4,     13,     13,     22,     21,      0,      0,      0,      0,      0,      0,      0,      0,    36.1,    46.8,    50.0,    61.3,    33.9,    42.7,    44.0,    55.5,    36.1,    46.8,    50.0,    61.3,    33.9,    42.7,    44.0,    55.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 110,000 BOARD FEET)","058643","CME ","058 "
"FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,061641,CME ,00,061 ,   56780,   14978,   17776,   14900,   15798,    7672,   45676,   40348,   11103,   16432,   56780,   14978,   17776,   14900,   15798,    7672,   45676,   40348,   11103,   16432,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1444,    -247,   -1412,     873,    -382,    -617,     244,   -1156,   -1688,    -288,  100.0,   26.4,   31.3,   26.2,   27.8,   13.5,   80.4,   71.1,   19.6,   28.9,  100.0,   26.4,   31.3,   26.2,   27.8,   13.5,   80.4,   71.1,   19.6,   28.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    216,     55,     62,     63,     75,     65,    168,    158,    216,     55,     62,     63,     75,     65,    168,    158,      0,      0,      0,      0,      0,      0,      0,      0,    11.6,    12.6,    20.8,    22.4,    10.4,    12.6,    17.6,    19.5,    11.6,    12.6,    20.8,    22.4,    10.4,    12.6,    17.6,    19.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 50,000 POUNDS)","061641","CME ","061 "
"CHEESE (CASH-SETTLED) - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,063642,CME ,00,063 ,   30492,    2035,    8266,    4313,   23623,   17528,   29971,   30107,     520,     385,   30492,    2035,    8266,    4313,   23623,   17528,   29971,   30107,     520,     385,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     618,      65,     294,      55,     521,     238,     642,     587,     -24,      31,  100.0,    6.7,   27.1,   14.1,   77.5,   57.5,   98.3,   98.7,    1.7,    1.3,  100.0,    6.7,   27.1,   14.1,   77.5,   57.5,   98.3,   98.7,    1.7,    1.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     54,     13,      7,      6,     25,     26,     43,     34,     54,     13,      7,      6,     25,     26,     43,     34,      0,      0,      0,      0,      0,      0,      0,      0,    56.4,    48.5,    75.6,    70.6,    55.9,    43.5,    65.1,    61.1,    56.4,    48.5,    75.6,    70.6,    55.9,    43.5,    65.1,    61.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 20,000 POUNDS)","063642","CME ","063 "
"MID-C DAY-AHEAD PEAK - ICE FUTURES ENERGY DIV",220426,2022-04-26,064391,IFED,01,064 ,   35000,    2111,     730,    1176,   31658,   33089,   34945,   34995,      55,       5,   35000,    2111,     730,    1176,   31658,   33089,   34945,   34995,      55,       5,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1139,    -796,    -316,     -46,    -297,    -777,   -1139,   -1139,       0,       0,  100.0,    6.0,    2.1,    3.4,   90.5,   94.5,   99.8,  100.0,    0.2,    0.0,  100.0,    6.0,    2.1,    3.4,   90.5,   94.5,   99.8,  100.0,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,      5,      4,      5,     21,     27,     29,     33,     38,      5,      4,      5,     21,     27,     29,     33,      0,      0,      0,      0,      0,      0,      0,      0,    61.3,    46.8,    79.4,    69.8,    54.0,    41.2,    66.0,    62.7,    61.3,    46.8,    79.4,    69.8,    54.0,    41.2,    66.0,    62.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400 MWh)","064391","IFED","064 "
"MID-C DAY-AHEAD OFF-PEAK - ICE FUTURES ENERGY DIV",220426,2022-04-26,064392,IFED,01,064 ,   25039,    1756,    1475,     230,   22933,   23319,   24919,   25024,     120,      15,   25039,    1756,    1475,     230,   22933,   23319,   24919,   25024,     120,      15,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -300,    -159,    -145,     -80,     -61,     -75,    -300,    -300,       0,       0,  100.0,    7.0,    5.9,    0.9,   91.6,   93.1,   99.5,   99.9,    0.5,    0.1,  100.0,    7.0,    5.9,    0.9,   91.6,   93.1,   99.5,   99.9,    0.5,    0.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      2,      3,      4,     21,     18,     25,     23,     31,      2,      3,      4,     21,     18,     25,     23,      0,      0,      0,      0,      0,      0,      0,      0,    56.5,    58.7,    80.1,    83.6,    54.6,    51.2,    67.5,    69.7,    56.5,    58.7,    80.1,    83.6,    54.6,    51.2,    67.5,    69.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MWh for about 368 Hours)","064392","IFED","064 "
"PJM WESTERN HUB RT OFF - ICE FUTURES ENERGY DIV",220426,2022-04-26,064394,IFED,01,064 ,  214406,   90647,    4143,    4368,  118472,  204889,  213487,  213400,     919,    1006,  214406,   90647,    4143,    4368,  118472,  204889,  213487,  213400,     919,    1006,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    6661,    3741,     344,    -153,    2831,    6218,    6419,    6409,     242,     252,  100.0,   42.3,    1.9,    2.0,   55.3,   95.6,   99.6,   99.5,    0.4,    0.5,  100.0,   42.3,    1.9,    2.0,   55.3,   95.6,   99.6,   99.5,    0.4,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     69,     16,     12,     17,     36,     39,     59,     61,     69,     16,     12,     17,     36,     39,     59,     61,      0,      0,      0,      0,      0,      0,      0,      0,    52.4,    48.0,    69.0,    67.5,    48.7,    42.0,    58.4,    54.9,    52.4,    48.0,    69.0,    67.5,    48.7,    42.0,    58.4,    54.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 1Megawatt for 368 Hours)","064394","IFED","064 "
"SP15 FIN DA PEAK FIXED - ICE FUTURES ENERGY DIV",220426,2022-04-26,064395,IFED,01,064 ,   82595,    2986,   17069,    2013,   77502,   63417,   82501,   82499,      94,      96,   82595,    2986,   17069,    2013,   77502,   63417,   82501,   82499,      94,      96,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     180,      -6,      17,    -115,     355,     332,     234,     234,     -54,     -54,  100.0,    3.6,   20.7,    2.4,   93.8,   76.8,   99.9,   99.9,    0.1,    0.1,  100.0,    3.6,   20.7,    2.4,   93.8,   76.8,   99.9,   99.9,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     45,      7,      5,      4,     30,     22,     39,     29,     45,      7,      5,      4,     30,     22,     39,     29,      0,      0,      0,      0,      0,      0,      0,      0,    55.4,    67.9,    74.9,    81.9,    50.0,    54.7,    62.6,    67.4,    55.4,    67.9,    74.9,    81.9,    50.0,    54.7,    62.6,    67.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400 Megawatt Hours)","064395","IFED","064 "
"CAISO SP-15 DA OFF-PK FIXED - ICE FUTURES ENERGY DIV",220426,2022-04-26,064396,IFED,01,064 ,   54363,     275,    6166,    1113,   52915,   47084,   54303,   54363,      60,       0,   54363,     275,    6166,    1113,   52915,   47084,   54303,   54363,      60,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -413,       0,      15,     -53,    -360,    -375,    -413,    -413,       0,       0,  100.0,    0.5,   11.3,    2.0,   97.3,   86.6,   99.9,  100.0,    0.1,    0.0,  100.0,    0.5,   11.3,    2.0,   97.3,   86.6,   99.9,  100.0,    0.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      1,      5,      6,     21,     17,     27,     23,     32,      1,      5,      6,     21,     17,     27,     23,      0,      0,      0,      0,      0,      0,      0,      0,    72.6,    73.5,    87.4,    88.8,    71.9,    65.5,    83.0,    79.9,    72.6,    73.5,    87.4,    88.8,    71.9,    65.5,    83.0,    79.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per Hour for about 386 Hours)","064396","IFED","064 "
"PJM AEP DAYTON RT OFF-PK FIXED - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439A,IFED,01,064 ,   50412,    9765,    5641,     101,   40067,   44346,   49933,   50088,     479,     324,   50412,    9765,    5641,     101,   40067,   44346,   49933,   50088,     479,     324,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1512,    -292,      -1,     -30,    1834,    1544,    1512,    1513,       0,      -1,  100.0,   19.4,   11.2,    0.2,   79.5,   88.0,   99.0,   99.4,    1.0,    0.6,  100.0,   19.4,   11.2,    0.2,   79.5,   88.0,   99.0,   99.4,    1.0,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,      1,      5,      1,     24,     23,     26,     28,     33,      1,      5,      1,     24,     23,     26,     28,      0,      0,      0,      0,      0,      0,      0,      0,    48.6,    58.7,    69.9,    79.9,    45.8,    46.1,    58.3,    62.1,    48.6,    58.7,    69.9,    79.9,    45.8,    46.1,    58.3,    62.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per Hour for about 386 Hours)","06439A","IFED","064 "
"PJM AEP DAYTON RT PEAK FIXED - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439B,IFED,01,064 ,   61358,    4952,    3998,    1274,   54563,   55701,   60789,   60973,     569,     385,   61358,    4952,    3998,    1274,   54563,   55701,   60789,   60973,     569,     385,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     897,    -639,    -346,     325,    1203,     922,     889,     901,       8,      -4,  100.0,    8.1,    6.5,    2.1,   88.9,   90.8,   99.1,   99.4,    0.9,    0.6,  100.0,    8.1,    6.5,    2.1,   88.9,   90.8,   99.1,   99.4,    0.9,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,      5,      6,      3,     28,     25,     35,     32,     42,      5,      6,      3,     28,     25,     35,     32,      0,      0,      0,      0,      0,      0,      0,      0,    42.8,    49.8,    66.2,    71.3,    34.8,    34.1,    48.0,    50.1,    42.8,    49.8,    66.2,    71.3,    34.8,    34.1,    48.0,    50.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800MWh","06439B","IFED","064 "
"PJM AEP DAYTON HUB DA OFF-PK - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439C,IFED,01,064 ,   73466,     744,   11389,      75,   71971,   61472,   72790,   72936,     676,     530,   73466,     744,   11389,      75,   71971,   61472,   72790,   72936,     676,     530,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     333,       7,     300,      -7,     328,      40,     328,     333,       5,       0,  100.0,    1.0,   15.5,    0.1,   98.0,   83.7,   99.1,   99.3,    0.9,    0.7,  100.0,    1.0,   15.5,    0.1,   98.0,   83.7,   99.1,   99.3,    0.9,    0.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     37,      3,      2,      2,     24,     22,     28,     25,     37,      3,      2,      2,     24,     22,     28,     25,      0,      0,      0,      0,      0,      0,      0,      0,    50.5,    60.6,    75.6,    81.4,    49.7,    58.1,    72.4,    77.3,    50.5,    60.6,    75.6,    81.4,    49.7,    58.1,    72.4,    77.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439C","IFED","064 "
"PJM AEP DAYTON DA PEAK - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439F,IFED,01,064 ,   92619,    1358,   13015,     212,   90327,   78960,   91897,   92187,     722,     432,   92619,    1358,   13015,     212,   90327,   78960,   91897,   92187,     722,     432,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     494,       1,     320,       0,     488,     192,     489,     512,       5,     -18,  100.0,    1.5,   14.1,    0.2,   97.5,   85.3,   99.2,   99.5,    0.8,    0.5,  100.0,    1.5,   14.1,    0.2,   97.5,   85.3,   99.2,   99.5,    0.8,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     39,      2,      3,      2,     27,     25,     31,     28,     39,      2,      3,      2,     27,     25,     31,     28,      0,      0,      0,      0,      0,      0,      0,      0,    50.8,    63.8,    73.3,    80.2,    50.1,    63.5,    69.8,    79.4,    50.8,    63.8,    73.3,    80.2,    50.1,    63.5,    69.8,    79.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439F","IFED","064 "
"MISO INDIANA  OFF-PEAK - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439K,IFED,01,064 ,   26300,       0,     375,       0,   26276,   25665,   26276,   26040,      24,     260,   26300,       0,     375,       0,   26276,   25665,   26276,   26040,      24,     260,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -310,       0,       0,       0,    -310,    -310,    -310,    -310,       0,       0,  100.0,    0.0,    1.4,    0.0,   99.9,   97.6,   99.9,   99.0,    0.1,    1.0,  100.0,    0.0,    1.4,    0.0,   99.9,   97.6,   99.9,   99.0,    0.1,    1.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      0,      2,      0,     18,     16,     18,     18,     25,      0,      2,      0,     18,     16,     18,     18,      0,      0,      0,      0,      0,      0,      0,      0,    68.4,    83.6,    85.4,    93.7,    64.2,    80.0,    78.4,    83.7,    68.4,    83.6,    85.4,    93.7,    64.2,    80.0,    78.4,    83.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439K","IFED","064 "
"MISO IN. REAL-TIME OFF-PEAK - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439L,IFED,01,064 ,   40468,     572,       0,       0,   39824,   40468,   40396,   40468,      72,       0,   40468,     572,       0,       0,   39824,   40468,   40396,   40468,      72,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     223,       0,       0,       0,     223,     223,     223,     223,       0,       0,  100.0,    1.4,    0.0,    0.0,   98.4,  100.0,   99.8,  100.0,    0.2,    0.0,  100.0,    1.4,    0.0,    0.0,   98.4,  100.0,   99.8,  100.0,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      3,      0,      0,     16,     16,     19,     16,     22,      3,      0,      0,     16,     16,     19,     16,      0,      0,      0,      0,      0,      0,      0,      0,    56.3,    81.0,    84.4,    95.7,    44.4,    53.0,    55.6,    59.4,    56.3,    81.0,    84.4,    95.7,    44.4,    53.0,    55.6,    59.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","06439L","IFED","064 "
"ERCOT HOUSTON 345KV RT PK FIX - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439N,IFED,01,064 ,   31962,     938,    6390,      70,   30774,   25502,   31782,   31962,     180,       0,   31962,     938,    6390,      70,   30774,   25502,   31782,   31962,     180,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     585,      88,     -25,      15,     482,     595,     585,     585,       0,       0,  100.0,    2.9,   20.0,    0.2,   96.3,   79.8,   99.4,  100.0,    0.6,    0.0,  100.0,    2.9,   20.0,    0.2,   96.3,   79.8,   99.4,  100.0,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      3,      3,      2,     19,     17,     24,     20,     26,      3,      3,      2,     19,     17,     24,     20,      0,      0,      0,      0,      0,      0,      0,      0,    46.0,    50.4,    74.6,    78.0,    38.6,    44.1,    55.7,    61.7,    46.0,    50.4,    74.6,    78.0,    38.6,    44.1,    55.7,    61.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 Mwh per Peak Hour","06439N","IFED","064 "
"ERCOT Houston 345KV RT OFF FIX - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439Q,IFED,01,064 ,   28853,     938,    4050,      50,   27665,   24563,   28653,   28663,     200,     190,   28853,     938,    4050,      50,   27665,   24563,   28653,   28663,     200,     190,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     474,      88,       0,       0,     371,     484,     459,     484,      15,     -10,  100.0,    3.3,   14.0,    0.2,   95.9,   85.1,   99.3,   99.3,    0.7,    0.7,  100.0,    3.3,   14.0,    0.2,   95.9,   85.1,   99.3,   99.3,    0.7,    0.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      3,      1,      1,     17,     15,     21,     16,     22,      3,      1,      1,     17,     15,     21,     16,      0,      0,      0,      0,      0,      0,      0,      0,    60.6,    56.8,    83.2,    83.1,    54.1,    48.7,    64.1,    68.4,    60.6,    56.8,    83.2,    83.1,    54.1,    48.7,    64.1,    68.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439Q","IFED","064 "
"ERCOT NORTH 345KV RT PK FIX - ICE FUTURES ENERGY DIV",220426,2022-04-26,06439R,IFED,01,064 ,  153203,   17703,    8338,    7578,  127254,  136888,  152534,  152803,     669,     400,  153203,   17703,    8338,    7578,  127254,  136888,  152534,  152803,     669,     400,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     447,    -340,     114,     219,     524,    -142,     403,     191,      44,     256,  100.0,   11.6,    5.4,    4.9,   83.1,   89.4,   99.6,   99.7,    0.4,    0.3,  100.0,   11.6,    5.4,    4.9,   83.1,   89.4,   99.6,   99.7,    0.4,    0.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     64,     17,      7,     12,     33,     38,     54,     53,     64,     17,      7,     12,     33,     38,     54,     53,      0,      0,      0,      0,      0,      0,      0,      0,    47.2,    45.5,    67.0,    68.0,    36.9,    38.9,    48.9,    52.0,    47.2,    45.5,    67.0,    68.0,    36.9,    38.9,    48.9,    52.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 Mw per Peak Hour","06439R","IFED","064 "
